time,vial_A_180_degree,vial_A_135_degree,vial_B_180_degree,vial_B_135_degree,vial_C_180_degree,vial_C_135_degree,vial_D_180_degree,vial_D_135_degree,vial_A_reference,vial_B_reference,vial_C_reference,vial_D_reference,io_temp_in,io_temp_out,vial_A_temp,vial_B_temp,vial_C_temp,vial_D_temp,peltier_current
772.891357421875,4.68171206225681,0.05507896543831541,0.34883344777599756,0.27539482719157704,0.14687724116884107,0.03671931029221027,1.9828427557793546,0.7160265506981003,1.7625268940260932,0.09179827573052568,1.2668162050812544,0.07343862058442054,1.35861448081178,1.3953337911039903,26.187,31.437,26.875,29.937,2.8093000000000004
785.431339263916,4.68171206225681,0.05507896543831541,0.3121141374837873,0.07343862058442054,0.42227206836041814,0.03671931029221027,1.9461234454871446,0.6976668955519951,1.3035355153734645,0.07343862058442054,0.42227206836041814,0.03671931029221027,1.35861448081178,1.376974135957885,26.187,31.437,26.875,29.937,2.8079
797.8794631958008,4.68171206225681,0.05507896543831541,0.12851758602273594,0.07343862058442054,3.1762203402761884,0.03671931029221027,0.826184481574731,0.7160265506981003,1.9644831006332495,0.11015793087663082,0.5507896543831541,0.07343862058442054,1.340254825665675,1.3953337911039903,26.187,31.5,26.875,29.937,2.8065
810.3568634986877,4.68171206225681,0.07343862058442054,0.07343862058442054,0.33047379262989246,0.5324299992370489,0.03671931029221027,0.826184481574731,0.7343862058442054,1.7992462043183033,0.09179827573052568,0.8445441367208363,0.05507896543831541,1.35861448081178,1.376974135957885,26.187,31.5,26.875,30.062,2.8053000000000003
822.8229019641876,4.68171206225681,0.05507896543831541,0.07343862058442054,0.09179827573052568,2.607071030746929,0.03671931029221027,0.8629037918669413,0.7711055161364156,1.5422110322728313,0.05507896543831541,0.11015793087663082,0.018359655146105134,1.340254825665675,1.376974135957885,26.187,31.5,26.875,30.062,2.8043
835.1778273582458,4.68171206225681,0.05507896543831541,0.16523689631494623,0.07343862058442054,1.1933775844968337,0.03671931029221027,0.807824826428626,0.7343862058442054,1.1933775844968337,0.05507896543831541,0.11015793087663082,0.018359655146105134,1.340254825665675,1.376974135957885,26.125,31.5,26.875,30.0,2.8039
847.4759206771851,4.68171206225681,0.07343862058442054,0.2019562066071565,0.2570351720454719,2.4785534447241933,0.03671931029221027,0.8629037918669413,0.7343862058442054,1.652368963149462,0.05507896543831541,0.18359655146105136,0.03671931029221027,1.340254825665675,1.376974135957885,26.125,31.562,26.875,30.0,2.8016000000000005
859.7941632270813,4.68171206225681,0.05507896543831541,0.07343862058442054,0.22031586175326165,1.1382986190585185,0.03671931029221027,0.7894651712825208,0.7160265506981003,1.2851758602273595,0.07343862058442054,0.42227206836041814,0.03671931029221027,1.340254825665675,1.376974135957885,26.125,31.625,26.812,30.0,2.8006
872.1832115650177,4.68171206225681,0.05507896543831541,0.07343862058442054,0.2019562066071565,0.6425879301136798,0.03671931029221027,0.826184481574731,0.7343862058442054,1.1566582742046236,0.05507896543831541,0.12851758602273594,0.018359655146105134,1.340254825665675,1.376974135957885,26.125,31.625,26.812,30.062,2.8002000000000002
884.4826855659485,4.68171206225681,0.05507896543831541,0.05507896543831541,0.12851758602273594,1.1750179293507286,0.03671931029221027,0.826184481574731,0.7527458609903106,1.1015793087663082,0.05507896543831541,0.11015793087663082,0.018359655146105134,1.340254825665675,1.376974135957885,26.125,31.625,26.875,30.062,2.8089
896.82705950737,4.68171206225681,0.05507896543831541,0.27539482719157704,0.2570351720454719,0.6976668955519951,0.03671931029221027,0.8629037918669413,0.7343862058442054,2.0195620660715647,0.07343862058442054,0.5140703440909438,0.05507896543831541,1.35861448081178,1.376974135957885,26.187,31.75,26.937,30.125,2.8112000000000004
909.2640953063965,4.68171206225681,0.05507896543831541,0.18359655146105136,0.09179827573052568,3.892246890974289,0.03671931029221027,0.807824826428626,0.7343862058442054,1.7441672388799878,0.09179827573052568,0.9914213778896773,0.07343862058442054,1.35861448081178,1.376974135957885,26.312,31.937,27.5,30.312,2.8064
921.6304802894592,4.68171206225681,0.05507896543831541,0.07343862058442054,0.09179827573052568,0.5140703440909438,0.03671931029221027,0.7711055161364156,0.7343862058442054,1.8359655146105134,0.09179827573052568,0.403912413214313,0.05507896543831541,1.35861448081178,1.376974135957885,26.375,32.0,27.437,30.375,2.8053000000000003
934.0455985069275,4.68171206225681,0.05507896543831541,0.14687724116884107,0.33047379262989246,1.083219653620203,0.03671931029221027,0.826184481574731,0.7527458609903106,0.9179827573052567,0.05507896543831541,0.12851758602273594,0.018359655146105134,1.35861448081178,1.376974135957885,26.375,32.0,27.375,30.375,2.8021000000000003
946.3913826942444,4.68171206225681,0.05507896543831541,0.07343862058442054,0.07343862058442054,2.9926237888151372,0.05507896543831541,0.7527458609903106,0.6609475852597849,1.340254825665675,0.07343862058442054,0.45899137865262835,0.03671931029221027,1.340254825665675,1.376974135957885,26.312,32.0,27.25,30.375,2.8007000000000004
958.7300662994385,4.11256275272755,0.05507896543831541,0.07343862058442054,0.09179827573052568,2.4051148241397726,0.03671931029221027,0.7527458609903106,0.6976668955519951,1.0648599984740978,0.05507896543831541,0.12851758602273594,0.018359655146105134,1.340254825665675,1.376974135957885,27.125,32.0,27.187,30.375,2.7992000000000004
971.1570429801941,4.68171206225681,0.07343862058442054,0.2019562066071565,0.3121141374837873,0.6242282749675746,0.03671931029221027,0.7711055161364156,0.7160265506981003,1.8176058594644084,0.09179827573052568,0.42227206836041814,0.05507896543831541,1.340254825665675,1.35861448081178,27.125,32.0,27.125,30.312,2.7973000000000003
983.6738202571869,4.68171206225681,0.05507896543831541,0.07343862058442054,0.16523689631494623,0.45899137865262835,0.03671931029221027,0.8629037918669413,0.7343862058442054,1.230096894789044,0.05507896543831541,0.14687724116884107,0.018359655146105134,1.3218951705195698,1.35861448081178,26.937,32.0,27.125,30.25,2.7958000000000003
